experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,quant,strategy,pronoun,agreement,order
Belova_2023,Шестеро из них подметёт в учебных кабинетах.,4.0,4.0,quantiifier,stimul,41.0,645,dvoje,elect,oni,3sg,SV
Belova_2023,К новым поликлиникам прикрепится мы пятеро.,1.875,2.0,quantiifier,stimul,40.0,632,dvoje,nom,my,3sg,VS
Belova_2023,На двугорбых верблюдах покатаются мы все.,2.5,2.0,quantiifier,stimul,26.0,415,vse,nom,my,3pl,VS
Belova_2023,К поисковым отрядам присоединятся они все.,4.555555555555555,5.0,quantiifier,stimul,28.0,448,vse,oni,nom,3pl,VS
Belova_2023,Семеро из нас поучаствуем в социальных опросах.,2.333333333333333,2.0,quantiifier,stimul,48.0,753,dvoje,elect,my,1pl,SV
Belova_2023,В соседние страны переедут все из них.,4.222222222222222,4.0,quantiifier,stimul,32.0,509,vse,elect,oni,3pl,VS
Belova_2023,Они семеро запишется в спортивные секции.,1.25,1.0,quantiifier,stimul,12.0,186,dvoje,nom,oni,3sg,SV
Belova_2023,С нынешних позиций уволятся все из них.,3.0,3.0,quantiifier,stimul,18.0,285,vse,elect,oni,3pl,VS
Belova_2023,Мы все поможем с проведением экзаменов.,5.333333333333333,5.0,quantiifier,stimul,3.0,46,vse,nom,my,1pl,SV
Belova_2023,Все из нас вмешаются в важные переговоры.,3.5,4.0,quantiifier,stimul,29.0,460,vse,elect,my,3pl,SV
Belova_2023,Мы трое согласится на предложения конкурентов.,1.25,1.0,quantiifier,stimul,14.0,216,dvoje,nom,my,3sg,SV
Belova_2023,Они все победят на конкурсе чтецов.,7.0,7.0,quantiifier,stimul,37.0,592,vse,oni,nom,3pl,SV
Belova_2023,Мы шестеро вмешаемся в важные переговоры.,3.8333333333333335,4.0,quantiifier,stimul,29.0,454,dvoje,nom,my,1pl,SV
Belova_2023,На акустической гитаре сыграет двое из них.,4.111111111111111,4.0,quantiifier,stimul,13.0,197,dvoje,elect,oni,3sg,VS
Belova_2023,За новые проекты возьмётся мы семеро.,2.142857142857143,2.0,quantiifier,stimul,42.0,664,dvoje,nom,my,3sg,VS
Belova_2023,На студенческих конференциях выступит четверо из нас.,5.777777777777778,6.0,quantiifier,stimul,21.0,323,dvoje,elect,my,3sg,VS
Belova_2023,Семеро из них переоденется в карнавальные костюмы.,2.625,3.0,quantiifier,stimul,6.0,85,dvoje,elect,oni,3sg,SV
Belova_2023,На предложения конкурентов согласятся они трое.,3.111111111111111,3.0,quantiifier,stimul,14.0,217,dvoje,nom,oni,3pl,VS
Belova_2023,За новые проекты возьмутся семеро из них.,6.222222222222222,6.0,quantiifier,stimul,42.0,660,dvoje,elect,oni,3pl,VS
Belova_2023,К новым поликлиникам прикрепятся мы пятеро.,1.6,2.0,quantiifier,stimul,40.0,631,dvoje,nom,my,3pl,VS
Belova_2023,В гостиничные номера вернутся четверо из них.,5.111111111111111,5.0,quantiifier,stimul,15.0,228,dvoje,elect,oni,3pl,VS
Belova_2023,В дешёвых хостелах остановятся все из них.,4.111111111111111,4.0,quantiifier,stimul,7.0,109,vse,elect,oni,3pl,VS
Belova_2023,За допущенные ошибки извинятся четверо из нас.,5.444444444444445,5.0,quantiifier,stimul,45.0,706,dvoje,elect,my,3pl,VS
Belova_2023,Все из них приедут на утренних поездах.,3.8333333333333335,4.0,quantiifier,stimul,5.0,77,vse,elect,oni,3pl,SV
Belova_2023,Шестеро из них приедут на утренних поездах.,5.6,6.0,quantiifier,stimul,5.0,68,dvoje,elect,oni,3pl,SV
Belova_2023,Мы двое отчитаемся за выполненные задачи.,5.166666666666667,5.0,quantiifier,stimul,43.0,678,dvoje,nom,my,1pl,SV
Belova_2023,В важные переговоры вмешаются мы шестеро.,1.8,2.0,quantiifier,stimul,29.0,455,dvoje,nom,my,3pl,VS
Belova_2023,За поломанные инструменты ответит шестеро из них.,4.0,4.0,quantiifier,stimul,35.0,549,dvoje,elect,oni,3sg,VS
Belova_2023,Все из них отчитаются за выполненные задачи.,4.0,4.0,quantiifier,stimul,43.0,685,vse,elect,oni,3pl,SV
Belova_2023,О скорых отставках объявим мы все.,4.25,4.0,quantiifier,stimul,36.0,574,vse,nom,my,1pl,VS
Belova_2023,В течение месяца женимся мы пятеро.,4.625,5.0,quantiifier,stimul,16.0,246,dvoje,nom,my,1pl,VS
Belova_2023,В крещенской проруби искупается они пятеро.,1.3333333333333333,1.0,quantiifier,stimul,4.0,58,dvoje,nom,oni,3sg,VS
Belova_2023,О нужных продуктах позаботятся все из них.,4.111111111111111,4.0,quantiifier,stimul,30.0,477,vse,elect,oni,3pl,VS
Belova_2023,Четверо из них выступит на студенческих конференциях.,3.111111111111111,3.0,quantiifier,stimul,21.0,325,dvoje,elect,oni,3sg,SV
Belova_2023,Они все присоединятся к поисковым отрядам.,6.5,6.0,quantiifier,stimul,28.0,448,vse,oni,nom,3pl,SV
Belova_2023,В крещенской проруби искупаются мы пятеро.,1.4,1.0,quantiifier,stimul,4.0,55,dvoje,nom,my,3pl,VS
Belova_2023,Все из них пойдут на курсы вождения.,6.5,6.0,quantiifier,stimul,46.0,733,vse,elect,oni,3pl,SV
Belova_2023,На конкурсе чтецов победят они двое.,3.111111111111111,3.0,quantiifier,stimul,37.0,585,dvoje,nom,oni,3pl,VS
Belova_2023,По незнакомым номерам перезвонят они пятеро.,2.25,2.0,quantiifier,stimul,22.0,345,dvoje,nom,oni,3pl,VS
Belova_2023,Они семеро поучаствуют в социальных опросах.,3.4,3.0,quantiifier,stimul,48.0,761,dvoje,nom,oni,3pl,SV
Belova_2023,Семеро из них поучаствует в социальных опросах.,3.25,3.0,quantiifier,stimul,48.0,757,dvoje,elect,oni,3sg,SV
Belova_2023,На южных курортах отдохнут мы все.,3.0,3.0,quantiifier,stimul,24.0,383,vse,nom,my,3pl,VS
Belova_2023,Они двое остановятся в дешёвых хостелах.,4.166666666666667,4.0,quantiifier,stimul,7.0,105,dvoje,nom,oni,3pl,SV
Belova_2023,С артистами спектакля познакомимся четверо из нас.,2.333333333333333,2.0,quantiifier,stimul,33.0,513,dvoje,elect,my,1pl,VS
Belova_2023,В перспективные акции вложится мы трое.,2.25,2.0,quantiifier,stimul,44.0,696,dvoje,nom,my,3sg,VS
Belova_2023,Они пятеро перезвонит по незнакомым номерам.,1.5555555555555556,2.0,quantiifier,stimul,22.0,346,dvoje,nom,oni,3sg,SV
Belova_2023,Со сломанными телефонами разберемся четверо из нас.,2.333333333333333,2.0,quantiifier,stimul,9.0,129,dvoje,elect,my,1pl,VS
Belova_2023,В научных журналах опубликуемся все из нас.,2.555555555555556,3.0,quantiifier,stimul,2.0,27,vse,elect,my,1pl,VS
Belova_2023,Все из нас поучаствуем в социальных опросах.,2.5,2.0,quantiifier,stimul,48.0,763,vse,elect,my,1pl,SV
Belova_2023,Мы все переночуем в больших палатках.,6.166666666666667,6.0,quantiifier,stimul,19.0,302,vse,nom,my,1pl,SV
Belova_2023,Мы все выступим на студенческих конференциях.,6.5,6.0,quantiifier,stimul,21.0,334,vse,nom,my,1pl,SV
Belova_2023,С заменой лампочек справится шестеро из нас.,5.333333333333333,5.0,quantiifier,stimul,11.0,163,dvoje,elect,my,3sg,VS
Belova_2023,Петя с Кириллом вдвоём помоют полы.,5.796610169491525,6.0,good,filler,,780,,,,,
Belova_2023,Все из них женятся в течение месяца.,5.090909090909091,5.0,quantiifier,stimul,16.0,253,vse,elect,oni,3pl,SV
Belova_2023,Шестеро из нас ответят за поломанные инструменты.,6.75,7.0,quantiifier,stimul,35.0,546,dvoje,elect,my,3pl,SV
Belova_2023,В течение месяца женимся пятеро из нас.,2.6666666666666665,3.0,quantiifier,stimul,16.0,241,dvoje,elect,my,1pl,VS
Belova_2023,Трое из нас съездит в отдалённые деревни.,3.4,3.0,quantiifier,stimul,20.0,307,dvoje,elect,my,3sg,SV
Belova_2023,Все из нас сыграем на акустической гитаре.,2.0,2.0,quantiifier,stimul,13.0,203,vse,elect,my,1pl,SV
Belova_2023,Все из нас позаботятся о нужных продуктах.,4.9,5.0,quantiifier,stimul,30.0,476,vse,elect,my,3pl,SV
Belova_2023,Мы шестеро поступим в столичные вузы.,5.0,5.0,quantiifier,stimul,17.0,262,dvoje,nom,my,1pl,SV
Belova_2023,Мы все объявим о скорых отставках.,5.666666666666667,6.0,quantiifier,stimul,36.0,574,vse,nom,my,1pl,SV
Belova_2023,Пятеро из нас прикрепимся к новым поликлиникам.,2.2,2.0,quantiifier,stimul,40.0,625,dvoje,elect,my,1pl,SV
Belova_2023,Двое из них отчитаются за выполненные задачи.,5.8,6.0,quantiifier,stimul,43.0,676,dvoje,elect,oni,3pl,SV
Belova_2023,Мы шестеро справится с заменой лампочек.,2.0,2.0,quantiifier,stimul,11.0,168,dvoje,nom,my,3sg,SV
Belova_2023,Со сломанными телефонами разберется четверо из нас.,4.333333333333333,4.0,quantiifier,stimul,9.0,131,dvoje,elect,my,3sg,VS
Belova_2023,О нужных продуктах позаботятся они семеро.,3.4444444444444446,3.0,quantiifier,stimul,30.0,473,dvoje,nom,oni,3pl,VS
Belova_2023,С проведением экзаменов поможем мы четверо.,4.0,4.0,quantiifier,stimul,3.0,38,dvoje,nom,my,1pl,VS
Belova_2023,В спортивные секции запишутся все из них.,3.888888888888889,4.0,quantiifier,stimul,12.0,189,vse,elect,oni,3pl,VS
Belova_2023,С поставщиками продуктов созвонятся они все.,3.888888888888889,4.0,quantiifier,stimul,10.0,160,vse,oni,nom,3pl,VS
Belova_2023,К новым поликлиникам прикрепится они пятеро.,1.7777777777777777,2.0,quantiifier,stimul,40.0,634,dvoje,nom,oni,3sg,VS
Belova_2023,В перспективные акции вложатся они трое.,3.333333333333333,3.0,quantiifier,stimul,44.0,697,dvoje,nom,oni,3pl,VS
Belova_2023,Мы четверо извинятся за допущенные ошибки.,2.6,3.0,quantiifier,stimul,45.0,711,dvoje,nom,my,3pl,SV
Belova_2023,За выполненные задачи отчитается они двое.,1.4444444444444444,1.0,quantiifier,stimul,43.0,682,dvoje,nom,oni,3sg,VS
Belova_2023,О скорых отставках объявят они семеро.,2.6666666666666665,3.0,quantiifier,stimul,36.0,569,dvoje,nom,oni,3pl,VS
Belova_2023,На утренних поездах приедут они все.,3.5,4.0,quantiifier,stimul,5.0,80,vse,oni,nom,3pl,VS
Belova_2023,Пятеро из них прикрепятся к новым поликлиникам.,5.5,6.0,quantiifier,stimul,40.0,628,dvoje,elect,oni,3pl,SV
Belova_2023,В соседние страны переедем мы трое.,4.375,4.0,quantiifier,stimul,32.0,502,dvoje,nom,my,1pl,VS
Belova_2023,На предложения конкурентов согласятся трое из нас.,5.5,6.0,quantiifier,stimul,14.0,210,dvoje,elect,my,3pl,VS
Belova_2023,В гостиничные номера вернётся четверо из них.,3.111111111111111,3.0,quantiifier,stimul,15.0,229,dvoje,elect,oni,3sg,VS
Belova_2023,Они трое согласится на предложения конкурентов.,2.0,2.0,quantiifier,stimul,14.0,218,dvoje,nom,oni,3sg,SV
Belova_2023,На проходной завода отметимся трое из нас.,2.2222222222222223,2.0,quantiifier,stimul,38.0,593,dvoje,elect,my,1pl,VS
Belova_2023,На утренних поездах приедут все из них.,3.625,4.0,quantiifier,stimul,5.0,77,vse,elect,oni,3pl,VS
Belova_2023,Они четверо отправится в байдарочные походы.,2.5,2.0,quantiifier,stimul,27.0,426,dvoje,nom,oni,3sg,SV
Belova_2023,Четверо из них выступят на студенческих конференциях.,6.4,6.0,quantiifier,stimul,21.0,324,dvoje,elect,oni,3pl,SV
Belova_2023,Мы шестеро ответим за поломанные инструменты.,3.2,3.0,quantiifier,stimul,35.0,550,dvoje,nom,my,1pl,SV
Belova_2023,Шестеро из них приедет на утренних поездах.,5.25,5.0,quantiifier,stimul,5.0,69,dvoje,elect,oni,3sg,SV
Belova_2023,Мы все вложимся в перспективные акции.,6.6,7.0,quantiifier,stimul,44.0,702,vse,nom,my,1pl,SV
Belova_2023,В социальных опросах поучаствуют они все.,5.25,5.0,quantiifier,stimul,48.0,768,vse,oni,nom,3pl,VS
Belova_2023,За допущенные ошибки извинятся они четверо.,3.125,3.0,quantiifier,stimul,45.0,713,dvoje,nom,oni,3pl,VS
Belova_2023,В учебных кабинетах подметут мы все.,2.2857142857142856,2.0,quantiifier,stimul,41.0,655,vse,nom,my,3pl,VS
Belova_2023,С заменой лампочек справимся мы все.,4.625,5.0,quantiifier,stimul,11.0,174,vse,nom,my,1pl,VS
