experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,conjuncts,agreement,conjunction,order
Davidjuk_2023,Я и Миша сдам вступительный экзамен.,3.1,3.0,coordination,stimul,8,57,I_noun,1sg,and,SV
Davidjuk_2023,Я и Лёва решат сложную задачу.,2.888888888888889,3.0,coordination,stimul,25,196,I_noun,3pl,and,SV
Davidjuk_2023,Никита и я внесу небольшой аванс.,2.2,2.0,coordination,stimul,31,241,noun_I,1sg,and,SV
Davidjuk_2023,Я и Гена продолжим заочное обучение.,5.9,6.0,coordination,stimul,15,114,I_noun,1pl,and,SV
Davidjuk_2023,Я или Никита побелит этот высокий потолок.,2.8,3.0,coordination,stimul,20,155,I_noun,3sg,or,SV
Davidjuk_2023,"И Миша, и я сдаст вступительный экзамен.",2.2,2.0,coordination,stimul,8,63,noun_I,3sg,and_and,SV
Davidjuk_2023,"Или я, или Слава купят эту известную картину.",2.2,2.0,coordination,stimul,19,152,I_noun,3pl,or_or,SV
Davidjuk_2023,Андрей и я увидим кукольный спектакль.,5.6,6.0,coordination,stimul,4,26,noun_I,1pl,and,SV
Davidjuk_2023,Я или Вова споют эту весёлую песню.,2.4,2.0,coordination,stimul,3,20,I_noun,3pl,or,SV
Davidjuk_2023,Я и Слава получим двойную зарплату.,5.2,5.0,coordination,stimul,5,34,I_noun,1pl,and,SV
Davidjuk_2023,Гена и я продолжим заочное обучение.,5.7,6.0,coordination,stimul,15,114,noun_I,1pl,and,SV
Davidjuk_2023,"Или я, или Олег подпишу это деловое соглашение.",2.5,2.0,coordination,stimul,17,133,I_noun,1sg,or_or,SV
Davidjuk_2023,Я или Влад покрасим этот новый забор.,4.666666666666667,5.0,coordination,stimul,21,162,I_noun,1pl,or,SV
Davidjuk_2023,Я и Илья выполним срочное поручение.,6.0,6.0,coordination,stimul,19,146,I_noun,1pl,and,SV
Davidjuk_2023,"И я, и Яша приготовим вкусный обед.",5.0,5.0,coordination,stimul,30,238,I_noun,1pl,and_and,SV
Davidjuk_2023,Я или Яша закажут этот дорогой десерт.,2.9,3.0,coordination,stimul,24,188,I_noun,3pl,or,SV
Davidjuk_2023,Федя и я разработаю детальный план.,2.6,3.0,coordination,stimul,27,209,noun_I,1sg,and,SV
Davidjuk_2023,"Или Саша, или я отнесёт это тяжёлое ведро.",3.363636363636364,3.0,coordination,stimul,32,255,noun_I,3sg,or_or,SV
Davidjuk_2023,"И я, и Боря подготовит промежуточный отчёт.",2.5,2.0,coordination,stimul,21,167,I_noun,3sg,and_and,SV
Davidjuk_2023,Я и Яша приготовим вкусный обед.,5.6,6.0,coordination,stimul,30,234,I_noun,1pl,and,SV
Davidjuk_2023,"Или Дима, или я послушаю это голосовое сообщение.",3.0,3.0,coordination,stimul,5,37,noun_I,1sg,or_or,SV
Davidjuk_2023,"Или Олег, или я подпишут это деловое соглашение.",3.8,4.0,coordination,stimul,17,136,noun_I,3pl,or_or,SV
Davidjuk_2023,Я и Вадим соберу нужный материал.,2.1,2.0,coordination,stimul,23,177,I_noun,1sg,and,SV
Davidjuk_2023,Дима и Ваня уберём ванную комнату.,2.742138364779874,3.0,bad,filler,33,275,,,,
Davidjuk_2023,Лёва и я решу сложную задачу.,2.7,3.0,coordination,stimul,25,193,noun_I,1sg,and,SV
Davidjuk_2023,"И Паша, и я посетим исторический музей.",4.222222222222222,4.0,coordination,stimul,11,86,noun_I,1pl,and_and,SV
Davidjuk_2023,Я или Кирилл прополем эту капустную грядку.,4.8,5.0,coordination,stimul,10,74,I_noun,1pl,or,SV
Davidjuk_2023,"Или я, или Митя составит этот длинный список.",3.3,3.0,coordination,stimul,29,231,I_noun,3sg,or_or,SV
Davidjuk_2023,Кирилл и я прополем капустную грядку.,5.1,5.0,coordination,stimul,24,186,noun_I,1pl,and,SV
Davidjuk_2023,"И я, и Слава получу двойную зарплату.",2.6666666666666665,3.0,coordination,stimul,5,37,I_noun,1sg,and_and,SV
Davidjuk_2023,Я и Боря подготовит промежуточный отчёт.,2.0,2.0,coordination,stimul,21,163,I_noun,3sg,and,SV
Davidjuk_2023,Илья или я выполнит это срочное задание.,2.6,3.0,coordination,stimul,7,51,noun_I,3sg,or,SV
Davidjuk_2023,Я или Федя выиграем этот теннисный турнир.,4.8,5.0,coordination,stimul,26,202,I_noun,1pl,or,SV
Davidjuk_2023,"И Паша, и я посетит исторический музей.",2.5,2.0,coordination,stimul,11,87,noun_I,3sg,and_and,SV
Davidjuk_2023,Юра или я устроит этот детский праздник.,2.636363636363636,3.0,coordination,stimul,12,91,noun_I,3sg,or,SV
Davidjuk_2023,Я и Миша сдаст вступительный экзамен.,2.8,3.0,coordination,stimul,8,59,I_noun,3sg,and,SV
Davidjuk_2023,Кирилл или я прополет эту капустную грядку.,2.888888888888889,3.0,coordination,stimul,10,75,noun_I,3sg,or,SV
Davidjuk_2023,"И я, и Егор прочитают вводную лекцию.",2.6666666666666665,3.0,coordination,stimul,18,144,I_noun,3pl,and_and,SV
Davidjuk_2023,"Или я, или Федя выиграю этот теннисный турнир.",2.8,3.0,coordination,stimul,26,205,I_noun,1sg,or_or,SV
Davidjuk_2023,"Или Ваня, или я отправим это заказное письмо.",5.2,5.0,coordination,stimul,18,142,noun_I,1pl,or_or,SV
Davidjuk_2023,Я или Миша исправим эту случайную ошибку.,4.888888888888889,5.0,coordination,stimul,31,242,I_noun,1pl,or,SV
Davidjuk_2023,Максим и я сделают домашнее задание.,2.555555555555556,3.0,coordination,stimul,3,20,noun_I,3pl,and,SV
Davidjuk_2023,"И я, и Олег уточним необходимую информацию.",4.7,5.0,coordination,stimul,14,110,I_noun,1pl,and_and,SV
Davidjuk_2023,"И Яша, и я приготовим вкусный обед.",4.6,5.0,coordination,stimul,30,238,noun_I,1pl,and_and,SV
Davidjuk_2023,Никита или я внесут этот небольшой аванс.,3.7,4.0,coordination,stimul,14,108,noun_I,3pl,or,SV
Davidjuk_2023,"Или я, или Паша посетит этот научный семинар.",3.4,3.0,coordination,stimul,16,127,I_noun,3sg,or_or,SV
Davidjuk_2023,"Или я, или Петя подниму этот важный вопрос.",2.5,2.0,coordination,stimul,15,117,I_noun,1sg,or_or,SV
Davidjuk_2023,"И я, и Влад покажем короткую дорогу.",3.0,3.0,coordination,stimul,13,102,I_noun,1pl,and_and,SV
Davidjuk_2023,"И я, и Стёпа попробую яблочный пирог.",2.4,2.0,coordination,stimul,9,69,I_noun,1sg,and_and,SV
Davidjuk_2023,"И я, и Юра устрою детский праздник.",2.0,2.0,coordination,stimul,26,205,I_noun,1sg,and_and,SV
Davidjuk_2023,"И Никита, и я попросим дополнительный отгул.",4.7,5.0,coordination,stimul,10,78,noun_I,1pl,and_and,SV
Davidjuk_2023,Я или Стёпа исполнят эту оперную арию.,3.8,4.0,coordination,stimul,4,28,I_noun,3pl,or,SV
Davidjuk_2023,Я и Федя разработаю детальный план.,1.8,2.0,coordination,stimul,27,209,I_noun,1sg,and,SV
Davidjuk_2023,"Или Лёва, или я решу эту сложную задачу.",4.3,4.0,coordination,stimul,11,85,noun_I,1sg,or_or,SV
Davidjuk_2023,"И я, и Миша сдадут вступительный экзамен.",3.6,4.0,coordination,stimul,8,64,I_noun,3pl,and_and,SV
Davidjuk_2023,"Или Саша, или Коля прочитаем это длинное письмо.",3.620253164556962,4.0,bad,filler,33,274,,,,
Davidjuk_2023,"Или я, или Слава купит эту известную картину.",4.6,5.0,coordination,stimul,19,151,I_noun,3sg,or_or,SV
Davidjuk_2023,Яша или я закажет этот дорогой десерт.,3.9,4.0,coordination,stimul,24,187,noun_I,3sg,or,SV
Davidjuk_2023,Стёпа и я попробую яблочный пирог.,2.9,3.0,coordination,stimul,9,65,noun_I,1sg,and,SV
Davidjuk_2023,"И я, и Максим прогуляет последний урок.",2.1,2.0,coordination,stimul,32,255,I_noun,3sg,and_and,SV
Davidjuk_2023,"Или я, или Вова споют эту весёлую песню.",3.2,3.0,coordination,stimul,3,24,I_noun,3pl,or_or,SV
Davidjuk_2023,"Или я, или Никита побелит этот высокий потолок.",2.6,3.0,coordination,stimul,20,159,I_noun,3sg,or_or,SV
Davidjuk_2023,Я или Дима послушаем это голосовое сообщение.,4.7,5.0,coordination,stimul,5,34,I_noun,1pl,or,SV
Davidjuk_2023,Я и Петя нарисую подробную схему.,2.888888888888889,3.0,coordination,stimul,1,1,I_noun,1sg,and,SV
Davidjuk_2023,"Или я, или Стёпа исполнят эту оперную арию.",2.888888888888889,3.0,coordination,stimul,4,32,I_noun,3pl,or_or,SV
Davidjuk_2023,Я или Гена раскрою эту подлое преступление.,2.0,2.0,coordination,stimul,23,177,I_noun,1sg,or,SV
Davidjuk_2023,"Или я, или Вова споём эту весёлую песню.",4.1,4.0,coordination,stimul,3,22,I_noun,1pl,or_or,SV
Davidjuk_2023,Костя и я расскажет интересную историю.,2.4,2.0,coordination,stimul,22,171,noun_I,3sg,and,SV
Davidjuk_2023,"Или я, или Егор прочитают эту вводную лекцию.",3.5,4.0,coordination,stimul,6,48,I_noun,3pl,or_or,SV
Davidjuk_2023,Стёпа и я попробуем яблочный пирог.,6.1,6.0,coordination,stimul,9,66,noun_I,1pl,and,SV
Davidjuk_2023,Гена или я раскрою эту подлое преступление.,3.3,3.0,coordination,stimul,23,177,noun_I,1sg,or,SV
Davidjuk_2023,"И Слава, и я получим двойную зарплату.",5.0,5.0,coordination,stimul,5,38,noun_I,1pl,and_and,SV
Davidjuk_2023,Лёва или я решит эту сложную задачу.,3.3,3.0,coordination,stimul,11,83,noun_I,3sg,or,SV
Davidjuk_2023,Я или Костя расскажем эту интересную историю.,4.6,5.0,coordination,stimul,8,58,I_noun,1pl,or,SV
Davidjuk_2023,"И Володя, и я приобретут ценный опыт.",3.3,3.0,coordination,stimul,16,128,noun_I,3pl,and_and,SV
Davidjuk_2023,"Или Юра, или я устрою этот детский праздник.",4.222222222222222,4.0,coordination,stimul,12,93,noun_I,1sg,or_or,SV
Davidjuk_2023,Ваня или я отправим это заказное письмо.,5.2,5.0,coordination,stimul,18,138,noun_I,1pl,or,SV
Davidjuk_2023,"Или я, или Вадим соберём этот нужный материал.",4.1,4.0,coordination,stimul,9,70,I_noun,1pl,or_or,SV
Davidjuk_2023,"И Гриша, и я сыграют шахматную партию.",3.8,4.0,coordination,stimul,29,232,noun_I,3pl,and_and,SV
Davidjuk_2023,"Или я, или Яша закажем этот дорогой десерт.",4.666666666666667,5.0,coordination,stimul,24,190,I_noun,1pl,or_or,SV
Davidjuk_2023,Никита или я побелит этот высокий потолок.,3.1818181818181817,3.0,coordination,stimul,20,155,noun_I,3sg,or,SV
Davidjuk_2023,Я или Дима послушаю это голосовое сообщение.,3.2222222222222223,3.0,coordination,stimul,5,33,I_noun,1sg,or,SV
Davidjuk_2023,Я или Гена раскроют это подлое преступление.,2.9,3.0,coordination,stimul,23,180,I_noun,3pl,or,SV
Davidjuk_2023,"Или Миша, или я исправят эту случайную ошибку.",3.363636363636364,3.0,coordination,stimul,31,248,noun_I,3pl,or_or,SV
Davidjuk_2023,Миша или я исправят эту случайную ошибку.,4.0,4.0,coordination,stimul,31,244,noun_I,3pl,or,SV
Davidjuk_2023,Я и Максим прогуляю последний урок.,3.1,3.0,coordination,stimul,32,249,I_noun,1sg,and,SV
Davidjuk_2023,Гриша и я сыграют шахматную партию.,2.9,3.0,coordination,stimul,29,228,noun_I,3pl,and,SV
Davidjuk_2023,"Или я, или Гоша начнут этот непростой разговор.",3.4,3.0,coordination,stimul,28,224,I_noun,3pl,or_or,SV
Davidjuk_2023,"И Саша, и Коля оставим длинный комментарий.",2.961783439490446,3.0,bad,filler,33,274,,,,
Davidjuk_2023,Никита и я попрошу дополнительный отгул.,1.8,2.0,coordination,stimul,10,73,noun_I,1sg,and,SV
Davidjuk_2023,Я и Данила найдём верный ответ.,4.8,5.0,coordination,stimul,20,154,I_noun,1pl,and,SV
Davidjuk_2023,"Или я, или Егор прочитаем эту вводную лекцию.",4.1,4.0,coordination,stimul,6,46,I_noun,1pl,or_or,SV
Davidjuk_2023,Лёва и я решит сложную задачу.,1.9,2.0,coordination,stimul,25,195,noun_I,3sg,and,SV
Davidjuk_2023,"Или Костя, или я расскажем эту интересную историю.",3.8181818181818175,4.0,coordination,stimul,8,63,noun_I,3sg,or_or,SV
Davidjuk_2023,Я и Костя расскажу интересную историю.,2.1,2.0,coordination,stimul,22,169,I_noun,1sg,and,SV
Davidjuk_2023,"Или я, или Влад покрашу этот новый забор.",2.4,2.0,coordination,stimul,21,165,I_noun,1sg,or_or,SV
Davidjuk_2023,Я и Гриша сыграем шахматную партию.,4.7,5.0,coordination,stimul,29,226,I_noun,1pl,and,SV
Davidjuk_2023,Я или Лёва произнесу эту торжественную речь.,2.4,2.0,coordination,stimul,30,233,I_noun,1sg,or,SV
Davidjuk_2023,"И Лёва, и я решит сложную задачу.",1.8,2.0,coordination,stimul,25,199,noun_I,3sg,and_and,SV
Davidjuk_2023,Игорь и я совершит далёкое путешествие.,2.7,3.0,coordination,stimul,28,219,noun_I,3sg,and,SV
Davidjuk_2023,Слава или я купят эту известную картину.,3.1818181818181817,3.0,coordination,stimul,19,148,noun_I,3pl,or,SV
Davidjuk_2023,Я и Дима послушает праздничный концерт.,1.6,2.0,coordination,stimul,17,131,I_noun,3sg,and,SV
Davidjuk_2023,Игорь или я совершу это далёкое путешествие.,3.25,3.0,coordination,stimul,13,97,noun_I,1sg,or,SV
Davidjuk_2023,Паша и я посещу исторический музей.,2.9,3.0,coordination,stimul,11,81,noun_I,1sg,and,SV
Davidjuk_2023,Я или Гоша начну этот непростой разговор.,3.5,4.0,coordination,stimul,28,217,I_noun,1sg,or,SV
Davidjuk_2023,"И Миша, и я сдадут вступительный экзамен.",2.6,3.0,coordination,stimul,8,64,noun_I,3pl,and_and,SV
Davidjuk_2023,Андрей и я увижу кукольный спектакль.,4.3,4.0,coordination,stimul,4,25,noun_I,1sg,and,SV
Davidjuk_2023,Паша или я посетит этот научный семинар.,3.6,4.0,coordination,stimul,16,123,noun_I,3sg,or,SV
Davidjuk_2023,"Или я, или Стёпа исполним эту оперную арию.",5.222222222222222,5.0,coordination,stimul,4,30,I_noun,1pl,or_or,SV
Davidjuk_2023,"Или Костя, или я расскажет эту интересную историю.",2.7,3.0,coordination,stimul,8,62,noun_I,1pl,or_or,SV
Davidjuk_2023,Я и Юра устроит детский праздник.,1.9,2.0,coordination,stimul,26,203,I_noun,3sg,and,SV
Davidjuk_2023,"Или я, или Миша исправлю эту случайную ошибку.",2.6,3.0,coordination,stimul,31,245,I_noun,1sg,or_or,SV
Davidjuk_2023,Никита и я внесёт небольшой аванс.,2.8,3.0,coordination,stimul,31,243,noun_I,3sg,and,SV
Davidjuk_2023,Я или Вадим соберёт этот нужный материал.,3.3,3.0,coordination,stimul,9,67,I_noun,3sg,or,SV
Davidjuk_2023,"Или я, или Вася проведу это экстренное совещание.",3.2,3.0,coordination,stimul,1,5,I_noun,1sg,or_or,SV
Davidjuk_2023,Миша и я сдадим вступительный экзамен.,6.4,6.0,coordination,stimul,8,58,noun_I,1pl,and,SV
Davidjuk_2023,Яша и я приготовят вкусный обед.,3.1,3.0,coordination,stimul,30,236,noun_I,3pl,and,SV
Davidjuk_2023,Костя и я расскажут интересную историю.,3.4,3.0,coordination,stimul,22,172,noun_I,3pl,and,SV
Davidjuk_2023,Гриша или я переведём эту английскую фразу.,4.9,5.0,coordination,stimul,25,194,noun_I,1pl,or,SV
Davidjuk_2023,Федя и я разработаем детальный план.,5.4,5.0,coordination,stimul,27,210,noun_I,1pl,and,SV
Davidjuk_2023,Миша и я сдам вступительный экзамен.,3.1,3.0,coordination,stimul,8,57,noun_I,1sg,and,SV
Davidjuk_2023,"Или я, или Дима послушают это голосовое сообщение.",3.3,3.0,coordination,stimul,5,40,I_noun,3pl,or_or,SV
Davidjuk_2023,"Или Вадим, или я соберу этот нужный материал.",3.9,4.0,coordination,stimul,9,69,noun_I,1sg,or_or,SV
Davidjuk_2023,"Или Петя, или я поднимет этот важный вопрос.",3.2,3.0,coordination,stimul,15,119,noun_I,3sg,or_or,SV
Davidjuk_2023,Вася или я проведём это экстренное совещание.,5.3,5.0,coordination,stimul,1,2,noun_I,1pl,or,SV
Davidjuk_2023,Ваня и я возьмут краткосрочный отпуск.,2.3,2.0,coordination,stimul,6,44,noun_I,3pl,and,SV
Davidjuk_2023,Я и Слава получат двойную зарплату.,3.7,4.0,coordination,stimul,5,36,I_noun,3pl,and,SV
Davidjuk_2023,Петя привлечёт молодые публику.,2.3836477987421385,2.0,bad,filler,33,288,,,,
Davidjuk_2023,Я и Вася посмотрю документальный фильм.,2.9,3.0,coordination,stimul,2,9,I_noun,1sg,and,SV
Davidjuk_2023,"И Костя, и я расскажет интересную историю.",2.2,2.0,coordination,stimul,22,174,noun_I,1pl,and_and,SV
Davidjuk_2023,"И Боря, и я подготовим промежуточный отчёт.",5.0,5.0,coordination,stimul,21,166,noun_I,1pl,and_and,SV
Davidjuk_2023,Вадим или я соберу этот нужный материал.,2.7,3.0,coordination,stimul,9,65,noun_I,1sg,or,SV
Davidjuk_2023,Я или Лёва произнесём эту торжественную речь.,4.8,5.0,coordination,stimul,30,234,I_noun,1pl,or,SV
Davidjuk_2023,"И Олег, и я уточню необходимую информацию.",1.9,2.0,coordination,stimul,14,109,noun_I,1sg,and_and,SV
Davidjuk_2023,"Или Никита, или я побелим этот высокий потолок.",4.8,5.0,coordination,stimul,20,158,noun_I,1pl,or_or,SV
Davidjuk_2023,Петя и я нарисует подробную схему.,2.7,3.0,coordination,stimul,1,3,noun_I,3sg,and,SV
Davidjuk_2023,"И я, и Федя разработаем детальный план.",5.1,5.0,coordination,stimul,27,214,I_noun,1pl,and_and,SV
Davidjuk_2023,"И я, и Вова споём весёлую песню.",4.5,4.0,coordination,stimul,7,54,I_noun,1pl,and_and,SV
Davidjuk_2023,"Или Влад, или я покрасим этот новый забор.",5.0,5.0,coordination,stimul,21,166,noun_I,1pl,or_or,SV
Davidjuk_2023,Кирилл и я прополют капустную грядку.,2.9,3.0,coordination,stimul,24,188,noun_I,3pl,and,SV
Davidjuk_2023,Игорь и я совершим далёкое путешествие.,5.0,5.0,coordination,stimul,28,218,noun_I,1pl,and,SV
Davidjuk_2023,"Или я, или Костя расскажу эту интересную историю.",3.1,3.0,coordination,stimul,8,61,I_noun,1sg,or_or,SV
Davidjuk_2023,"Или Паша, или я посетит этот научный семинар.",2.636363636363636,3.0,coordination,stimul,16,127,noun_I,3sg,or_or,SV
Davidjuk_2023,"И Вадим, и я соберу нужный материал.",2.2,2.0,coordination,stimul,23,181,noun_I,1sg,and_and,SV
Davidjuk_2023,"Вова вызовет и скорую, и полицию.",5.412903225806452,5.0,good,filler,33,262,,,,
Davidjuk_2023,"Или Лёва, или я решит эту сложную задачу.",2.5,2.0,coordination,stimul,11,87,noun_I,3sg,or_or,SV
Davidjuk_2023,"Или я, или Федя выиграет этот теннисный турнир.",3.6,4.0,coordination,stimul,26,207,I_noun,3sg,or_or,SV
Davidjuk_2023,Я или Илья выполню это срочное задание.,4.0,4.0,coordination,stimul,7,49,I_noun,1sg,or,SV
Davidjuk_2023,Егор или я прочитаю эту вводную лекцию.,3.6,4.0,coordination,stimul,6,41,noun_I,1sg,or,SV
Davidjuk_2023,Яша и я приготовим вкусный обед.,5.9,6.0,coordination,stimul,30,234,noun_I,1pl,and,SV
Davidjuk_2023,"Или Федя, или я выиграю этот теннисный турнир.",3.5454545454545454,4.0,coordination,stimul,26,205,noun_I,1sg,or_or,SV
Davidjuk_2023,Я и Вася посмотрит документальный фильм.,2.3,2.0,coordination,stimul,2,11,I_noun,3sg,and,SV
Davidjuk_2023,Я или Юра устроим этот детский праздник.,5.8,6.0,coordination,stimul,12,90,I_noun,1pl,or,SV
Davidjuk_2023,Вова и я споют весёлую песню.,2.4,2.0,coordination,stimul,7,52,noun_I,3pl,and,SV
Davidjuk_2023,Федя подметёт этот пыльную пол.,2.1055900621118013,2.0,bad,filler,33,284,,,,
Davidjuk_2023,Артём раскритикует эту плохой картину.,2.891025641025641,3.0,bad,filler,33,281,,,,
Davidjuk_2023,"И Вова, и я споём весёлую песню.",5.3,5.0,coordination,stimul,7,54,noun_I,1pl,and_and,SV
Davidjuk_2023,"Ваня напишет или реферат, или курсовую.",5.962732919254658,6.0,good,filler,33,271,,,,
Davidjuk_2023,"Или Никита, или я побелят этот высокий потолок.",3.4,3.0,coordination,stimul,20,160,noun_I,3pl,or_or,SV
Davidjuk_2023,"И я, и Федя разработает детальный план.",2.555555555555556,3.0,coordination,stimul,27,215,I_noun,3sg,and_and,SV
Davidjuk_2023,"И Игорь, и я совершат далёкое путешествие.",2.4,2.0,coordination,stimul,28,224,noun_I,3pl,and_and,SV
Davidjuk_2023,Паша и я посетим исторический музей.,5.444444444444445,5.0,coordination,stimul,11,82,noun_I,1pl,and,SV
Davidjuk_2023,"И Миша, и я сдадим вступительный экзамен.",4.7,5.0,coordination,stimul,8,62,noun_I,1pl,and_and,SV
Davidjuk_2023,Я и Паша посетим исторический музей.,6.1,6.0,coordination,stimul,11,82,I_noun,1pl,and,SV
Davidjuk_2023,Слава или я купим эту известную картину.,5.6,6.0,coordination,stimul,19,146,noun_I,1pl,or,SV
Davidjuk_2023,"Витя почистит и диван, и кресло.",5.751592356687898,6.0,good,filler,33,264,,,,
Davidjuk_2023,Я и Игорь совершим далёкое путешествие.,4.7,5.0,coordination,stimul,28,218,I_noun,1pl,and,SV
Davidjuk_2023,"И я, и Лёва решу сложную задачу.",2.0,2.0,coordination,stimul,25,197,I_noun,1sg,and_and,SV
Davidjuk_2023,Митя или я составит этот длинный список.,3.0,3.0,coordination,stimul,29,227,noun_I,3sg,or,SV
Davidjuk_2023,"И я, и Гена продолжим заочное обучение.",5.1,5.0,coordination,stimul,15,118,I_noun,1pl,and_and,SV
Davidjuk_2023,Я или Лёва произнесёт эту торжественную речь.,3.6,4.0,coordination,stimul,30,235,I_noun,3sg,or,SV
Davidjuk_2023,"Или Кирилл, или я прополем эту капустную грядку.",4.8,5.0,coordination,stimul,10,78,noun_I,1pl,or_or,SV
Davidjuk_2023,Юра и я устрою детский праздник.,1.7,2.0,coordination,stimul,26,201,noun_I,1sg,and,SV
Davidjuk_2023,"И я, и Боря подготовят промежуточный отчёт.",3.0,3.0,coordination,stimul,21,168,I_noun,3pl,and_and,SV
Davidjuk_2023,Я или Егор прочитаю эту вводную лекцию.,2.6,3.0,coordination,stimul,6,41,I_noun,1sg,or,SV
Davidjuk_2023,"И Костя, и я расскажу интересную историю.",1.4,1.0,coordination,stimul,22,173,noun_I,1sg,and_and,SV
Davidjuk_2023,"И Володя, и я приобретёт ценный опыт.",1.7777777777777777,2.0,coordination,stimul,16,127,noun_I,3sg,and_and,SV
Davidjuk_2023,Миша или Федя поймаем эту крупную рыбу.,2.8050314465408803,3.0,bad,filler,33,273,,,,
Davidjuk_2023,"Или Андрей, или я увижу этот кукольный спектакль.",2.8181818181818183,3.0,coordination,stimul,2,13,noun_I,1sg,or_or,SV
Davidjuk_2023,Максим и я прогуляем последний урок.,5.7,6.0,coordination,stimul,32,250,noun_I,1pl,and,SV
Davidjuk_2023,"Или я, или Гоша начнёт этот непростой разговор.",2.7,3.0,coordination,stimul,28,223,I_noun,3sg,or_or,SV
Davidjuk_2023,Я или Максим приобрету этот старинный дом.,2.0,2.0,coordination,stimul,22,169,I_noun,1sg,or,SV
Davidjuk_2023,Я или Митя составим этот длинный список.,5.3,5.0,coordination,stimul,29,226,I_noun,1pl,or,SV
Davidjuk_2023,"И Лёва, и я решим сложную задачу.",3.5,4.0,coordination,stimul,25,198,noun_I,1pl,and_and,SV
Davidjuk_2023,Ваня и я возьмёт краткосрочный отпуск.,3.2,3.0,coordination,stimul,6,43,noun_I,3sg,and,SV
Davidjuk_2023,Петя или я поднимем этот важный вопрос.,5.888888888888889,6.0,coordination,stimul,15,114,noun_I,1pl,or,SV
Davidjuk_2023,"Или Саша, или я отнесём это тяжёлое ведро.",4.5,4.0,coordination,stimul,32,254,noun_I,1pl,or_or,SV
Davidjuk_2023,Я или Яша закажу этот дорогой десерт.,1.8,2.0,coordination,stimul,24,185,I_noun,1sg,or,SV
Davidjuk_2023,Гоша или я начнёт этот непростой разговор.,3.090909090909091,3.0,coordination,stimul,28,219,noun_I,3sg,or,SV
Davidjuk_2023,Я и Максим прогуляем последний урок.,5.777777777777778,6.0,coordination,stimul,32,250,I_noun,1pl,and,SV
Davidjuk_2023,"Или я, или Гоша начнём этот непростой разговор.",4.3,4.0,coordination,stimul,28,222,I_noun,1pl,or_or,SV
Davidjuk_2023,Петя или я поднимет этот важный вопрос.,3.0,3.0,coordination,stimul,15,115,noun_I,3sg,or,SV
Davidjuk_2023,"И Слава, и я получат двойную зарплату.",4.0,4.0,coordination,stimul,5,40,noun_I,3pl,and_and,SV
Davidjuk_2023,Артём почистит этот резиновый сапог.,6.285714285714286,6.0,good,filler,33,264,,,,
Davidjuk_2023,"И я, и Егор прочитает вводную лекцию.",2.3,2.0,coordination,stimul,18,143,I_noun,3sg,and_and,SV
Davidjuk_2023,"Или я, или Лёва решит эту сложную задачу.",4.7,5.0,coordination,stimul,11,87,I_noun,3sg,or_or,SV
Davidjuk_2023,"И я, и Яша приготовит вкусный обед.",1.9,2.0,coordination,stimul,30,239,I_noun,3sg,and_and,SV
Davidjuk_2023,"И Гоша, и Боря осуществим давнюю мечту.",2.518987341772152,3.0,bad,filler,33,278,,,,
Davidjuk_2023,Я и Вася посмотрят документальный фильм.,4.3,4.0,coordination,stimul,2,12,I_noun,3pl,and,SV
Davidjuk_2023,Боря или я закончим эту шахматную партию.,5.2,5.0,coordination,stimul,27,210,noun_I,1pl,or,SV
Davidjuk_2023,"Или я, или Федя выиграем этот теннисный турнир.",4.2,4.0,coordination,stimul,26,206,I_noun,1pl,or_or,SV
Davidjuk_2023,Я и Вадим соберём нужный материал.,5.4,5.0,coordination,stimul,23,178,I_noun,1pl,and,SV
Davidjuk_2023,"Или я, или Гоша начну этот непростой разговор.",1.6,2.0,coordination,stimul,28,221,I_noun,1sg,or_or,SV
Davidjuk_2023,Я или Стёпа исполню эту оперную арию.,3.3,3.0,coordination,stimul,4,25,I_noun,1sg,or,SV
Davidjuk_2023,Костя или я расскажу эту интересную историю.,4.777777777777778,5.0,coordination,stimul,8,57,noun_I,1sg,or,SV
Davidjuk_2023,Я или Вадим соберу этот нужный материал.,4.0,4.0,coordination,stimul,9,65,I_noun,1sg,or,SV
Davidjuk_2023,"И Игорь, и я совершит далёкое путешествие.",1.6,2.0,coordination,stimul,28,223,noun_I,3sg,and_and,SV
Davidjuk_2023,Я или Вова споём эту весёлую песню.,4.7,5.0,coordination,stimul,3,18,I_noun,1pl,or,SV
Davidjuk_2023,Лёва или я решу эту сложную задачу.,3.7,4.0,coordination,stimul,11,81,noun_I,1sg,or,SV
Davidjuk_2023,"Или Слава, или я купим эту известную картину.",5.4,5.0,coordination,stimul,19,150,noun_I,1pl,or_or,SV
Davidjuk_2023,"Или Максим, или я приобретут этот старинный дом.",2.9,3.0,coordination,stimul,22,176,noun_I,3pl,or_or,SV
Davidjuk_2023,Я и Гена продолжу заочное обучение.,2.5,2.0,coordination,stimul,15,113,I_noun,1sg,and,SV
Davidjuk_2023,Никита или я побелим этот высокий потолок.,4.4,4.0,coordination,stimul,20,154,noun_I,1pl,or,SV
Davidjuk_2023,"И Федя, и я разработают детальный план.",2.3,2.0,coordination,stimul,27,216,noun_I,3pl,and_and,SV
Davidjuk_2023,Боря или я закончит эту шахматную партию.,2.9,3.0,coordination,stimul,27,211,noun_I,3sg,or,SV
Davidjuk_2023,"Или Коля, или Гена испробуем этот новый метод.",3.1320754716981134,3.0,bad,filler,33,278,,,,
